O:,152.29,-54.76,-94.92,2777.20,153582
O:,152.03,-54.72,-94.15,2776.84,153583
O:,152.10,-54.71,-92.97,2776.55,153585
O:,152.36,-54.74,-92.56,2776.59,153586
O:,152.73,-54.79,-92.25,2776.19,153587
O:,153.20,-54.86,-92.01,2775.82,153588
O:,153.76,-54.93,-91.85,2775.24,153589
O:,154.39,-55.03,-91.72,2774.71,153590
O:,155.09,-55.15,-91.65,2774.92,153591
O:,155.86,-55.29,-91.62,2775.12,153592
O:,156.67,-55.45,-91.62,2775.28,153593
O:,157.51,-55.63,-91.62,2775.43,153594
O:,158.36,-55.83,-91.64,2775.57,153595
O:,159.21,-56.05,-91.64,2775.69,153596
O:,160.04,-56.28,-91.61,2775.04,153597
O:,160.88,-56.53,-91.59,2774.43,153598
O:,161.67,-56.79,-91.53,2774.36,153599
O:,162.41,-57.05,-91.41,2774.29,153600
O:,163.04,-57.31,-91.19,2774.15,153601
O:,163.56,-57.58,-90.88,2774.03,153602
O:,164.02,-57.85,-90.53,2773.99,153603
O:,164.35,-58.13,-90.08,2773.95,153604
O:,164.51,-58.41,-89.47,2773.60,153605
O:,164.51,-58.69,-88.72,2773.28,153606
O:,164.34,-58.97,-87.82,2773.20,153607
O:,164.00,-59.24,-86.77,2773.12,153608
O:,163.44,-59.51,-85.53,2773.54,153609
O:,162.71,-59.78,-84.12,2773.93,153610
O:,161.76,-60.03,-82.51,2773.77,153611
O:,160.63,-60.26,-80.75,2773.63,153612
O:,159.31,-60.46,-78.81,2773.32,153613
O:,157.80,-60.62,-76.71,2773.04,153614
O:,156.15,-60.73,-74.47,2772.89,153615
O:,154.35,-60.81,-72.11,2772.76,153616
O:,152.42,-60.84,-69.62,2772.42,153617
O:,150.38,-60.81,-67.03,2772.11,153618
O:,148.25,-60.73,-64.36,2772.08,153619
O:,146.07,-60.61,-61.67,2772.04,153620
O:,143.86,-60.43,-58.95,2771.36,153621
O:,141.67,-60.19,-56.27,2770.74,153622
O:,139.49,-59.90,-53.62,2770.86,153623
O:,137.36,-59.56,-51.02,2770.97,153624
O:,135.30,-59.17,-48.50,2771.15,153625
O:,133.33,-58.76,-46.09,2771.32,153626
O:,131.46,-58.32,-43.79,2770.98,153627
O:,129.69,-57.87,-41.60,2770.68,153628
O:,128.06,-57.40,-39.57,2770.80,153629
O:,126.55,-56.94,-37.68,2770.91,153630
O:,125.18,-56.48,-35.94,2770.98,153631
O:,123.94,-56.05,-34.33,2771.04,153632
O:,122.85,-55.64,-32.88,2770.62,153633
O:,121.89,-55.26,-31.57,2770.24,153634
O:,121.06,-54.93,-30.40,2770.07,153635
O:,120.41,-54.65,-29.42,2769.91,153636
O:,119.96,-54.44,-28.65,2769.81,153637
O:,119.71,-54.30,-28.12,2769.73,153638
O:,119.64,-54.23,-27.79,2769.55,153639
O:,119.72,-54.22,-27.60,2769.38,153640
O:,119.98,-54.26,-27.59,2768.88,153641
O:,120.43,-54.36,-27.77,2768.42,153642
O:,121.06,-54.52,-28.11,2767.96,153643
O:,121.85,-54.72,-28.62,2767.54,153644
O:,122.79,-54.97,-29.29,2767.74,153645
O:,123.86,-55.24,-30.10,2767.78,153646
O:,125.08,-55.55,-31.06,2767.82,153647
O:,126.45,-55.88,-32.18,2767.97,153648
O:,127.98,-56.22,-33.43,2768.12,153649
O:,129.61,-56.56,-34.79,2767.67,153650
O:,131.36,-56.91,-36.26,2767.26,153651
O:,133.20,-57.24,-37.82,2766.50,153652
O:,135.12,-57.56,-39.48,2765.80,153653
O:,137.12,-57.86,-41.22,2765.39,153654
O:,139.18,-58.15,-43.04,2765.02,153655
O:,141.28,-58.40,-44.92,2764.89,153656
O:,143.42,-58.62,-46.85,2764.77,153657
O:,145.59,-58.82,-48.80,2764.22,153658
O:,147.74,-58.98,-50.75,2763.72,153659
O:,149.85,-59.12,-52.67,2763.60,153660
O:,151.92,-59.23,-54.56,2763.48,153661
O:,153.92,-59.31,-56.41,2763.01,153662
O:,155.84,-59.38,-58.20,2762.58,153663
O:,157.65,-59.45,-59.92,2762.87,153664
O:,159.34,-59.51,-61.54,2763.13,153665
O:,160.89,-59.58,-63.05,2763.13,153666
O:,162.30,-59.66,-64.41,2763.12,153667
O:,163.52,-59.76,-65.59,2762.86,153668
O:,164.56,-59.86,-66.58,2762.61,153669
O:,165.40,-59.98,-67.39,2762.56,153670
O:,166.07,-60.13,-68.05,2762.52,153671
O:,166.54,-60.31,-68.54,2762.36,153672
O:,166.85,-60.52,-68.88,2762.21,153673
O:,167.01,-60.76,-69.06,2761.85,153674
O:,167.00,-61.02,-69.09,2761.51,153675
O:,166.83,-61.29,-68.96,2761.12,153676
O:,166.51,-61.58,-68.69,2760.76,153677
O:,166.02,-61.91,-68.26,2760.86,153678
O:,165.34,-62.23,-67.65,2760.94,153679
O:,164.36,-62.53,-66.77,2760.55,153680
O:,163.29,-62.81,-65.84,2760.18,153681
O:,162.17,-63.07,-64.88,2760.06,153682
O:,161.03,-63.31,-63.89,2759.95,153683
O:,159.88,-63.51,-62.90,2760.05,153684
O:,158.74,-63.69,-61.91,2760.13,153685
O:,157.62,-63.83,-60.92,2759.91,153686
O:,156.56,-63.94,-59.98,2759.71,153687
O:,155.54,-64.00,-59.10,2759.15,153688
O:,154.62,-64.04,-58.32,2758.65,153689
O:,153.85,-64.07,-57.72,2758.41,153690
O:,153.20,-64.06,-57.25,2758.20,153691
O:,152.74,-64.04,-56.97,2758.41,153692
O:,152.43,-63.98,-56.83,2758.60,153693
O:,152.30,-63.91,-56.86,2758.68,153694
O:,152.34,-63.82,-57.06,2758.76,153695
O:,152.56,-63.70,-57.43,2758.25,153696
O:,152.92,-63.58,-57.95,2757.79,153697
O:,153.47,-63.44,-58.66,2757.33,153698
O:,154.20,-63.29,-59.57,2756.91,153699
O:,155.14,-63.15,-60.69,2756.77,153700
O:,156.23,-62.98,-61.97,2756.64,153701
O:,157.49,-62.79,-63.42,2756.67,153702
O:,158.89,-62.57,-65.01,2756.69,153703
O:,160.43,-62.33,-66.73,2756.55,153704
O:,162.06,-62.07,-68.53,2756.43,153705
O:,163.71,-61.78,-70.36,2756.35,153706
O:,165.44,-61.49,-72.29,2756.28,153707
O:,167.22,-61.18,-74.27,2755.93,153708
O:,169.06,-60.86,-76.33,2755.61,153709
O:,170.90,-60.51,-78.38,2755.57,153710
O:,172.74,-60.15,-80.44,2755.52,153711
O:,174.58,-59.78,-82.48,2755.33,153712
O:,176.37,-59.39,-84.48,2755.15,153713
O:,178.11,-59.00,-86.41,2754.67,153714
O:,179.78,-58.62,-88.28,2754.23,153715
O:,181.38,-58.26,-90.07,2753.78,153716
O:,182.89,-57.93,-91.80,2753.37,153717
O:,184.32,-57.63,-93.43,2752.60,153718
O:,185.60,-57.36,-94.92,2751.90,153719
O:,186.75,-57.14,-96.28,2751.45,153720
O:,187.79,-56.95,-97.53,2751.05,153721
O:,188.71,-56.80,-98.69,2751.23,153722
O:,189.51,-56.70,-99.74,2751.41,153723
O:,190.16,-56.67,-100.65,2751.21,153724
O:,190.63,-56.69,-101.43,2751.03,153725
O:,190.96,-56.77,-102.08,2750.89,153726
O:,191.16,-56.89,-102.63,2750.76,153727
O:,191.23,-57.08,-103.08,2750.55,153728
O:,191.18,-57.31,-103.41,2750.36,153729
O:,190.98,-57.57,-103.61,2750.06,153730
O:,190.64,-57.87,-103.68,2749.79,153731
O:,190.20,-58.18,-103.66,2749.52,153732
O:,189.63,-58.52,-103.53,2749.28,153733
O:,188.94,-58.88,-103.29,2749.20,153734
O:,188.15,-59.25,-102.96,2749.12,153735
O:,187.27,-59.62,-102.56,2749.00,153736
O:,186.29,-59.98,-102.07,2748.89,153737
O:,185.21,-60.33,-101.50,2748.70,153738
O:,184.10,-60.66,-100.90,2748.53,153739
O:,182.91,-60.97,-100.23,2748.47,153740
O:,181.70,-61.26,-99.56,2748.43,153741
O:,180.47,-61.52,-98.88,2748.28,153742
O:,179.26,-61.74,-98.23,2748.14,153743
O:,178.10,-61.93,-97.63,2747.84,153744
O:,176.99,-62.09,-97.09,2747.56,153745
O:,175.98,-62.23,-96.66,2747.52,153746
O:,175.03,-62.34,-96.29,2747.49,153747
O:,174.16,-62.42,-96.01,2746.68,153748
O:,173.39,-62.48,-95.83,2745.94,153749
O:,172.72,-62.51,-95.74,2746.01,153750
O:,172.13,-62.51,-95.76,2746.06,153751
O:,171.65,-62.49,-95.88,2746.13,153752
O:,171.28,-62.45,-96.13,2746.20,153753
O:,171.05,-62.40,-96.53,2745.91,153754
O:,170.98,-62.33,-97.11,2745.64,153755
O:,171.02,-62.26,-97.79,2745.50,153756
O:,171.18,-62.16,-98.56,2745.37,153757
O:,171.45,-62.05,-99.45,2745.22,153758
O:,171.81,-61.93,-100.42,2745.08,153759
O:,172.25,-61.80,-101.46,2744.32,153760
O:,172.78,-61.65,-102.58,2743.63,153761
O:,173.49,-61.51,-103.88,2743.40,153762
O:,174.16,-61.34,-105.14,2743.14,153763
O:,174.93,-61.16,-106.52,2742.90,153764
O:,175.77,-60.97,-107.95,2742.68,153765
O:,176.62,-60.78,-109.39,2742.84,153766
O:,177.50,-60.58,-110.84,2743.00,153767
O:,178.37,-60.38,-112.28,2742.52,153768
O:,179.35,-60.18,-113.82,2742.09,153769
O:,180.19,-59.97,-115.22,2741.74,153770
O:,181.01,-59.76,-116.62,2741.43,153771
O:,181.82,-59.56,-118.02,2741.26,153772
O:,182.66,-59.36,-119.44,2741.11,153773
O:,183.46,-59.18,-120.84,2741.29,153774
O:,184.13,-59.03,-122.12,2741.45,153775
O:,184.71,-58.89,-123.32,2740.81,153776
O:,185.22,-58.77,-124.46,2740.23,153777
O:,185.64,-58.66,-125.52,2740.17,153778
O:,186.01,-58.59,-126.53,2740.11,153779
O:,186.32,-58.53,-127.50,2739.95,153780
O:,186.53,-58.48,-128.39,2739.81,153781
O:,186.69,-58.50,-129.24,2739.73,153782
O:,186.74,-58.53,-129.99,2739.66,153783
O:,186.67,-58.60,-130.62,2739.54,153784
O:,186.42,-58.67,-131.11,2739.43,153785
O:,186.04,-58.78,-131.47,2739.56,153786
O:,185.51,-58.90,-131.71,2739.68,153787
O:,184.88,-59.04,-131.87,2739.54,153788
O:,184.18,-59.18,-131.97,2739.41,153789
O:,183.37,-59.33,-131.97,2739.35,153790
O:,182.44,-59.48,-131.86,2739.29,153791
O:,181.39,-59.65,-131.63,2739.14,153792
O:,180.24,-59.80,-131.30,2738.99,153793
O:,178.96,-59.96,-130.85,2738.79,153794
O:,177.57,-60.11,-130.28,2738.61,153795
O:,176.10,-60.24,-129.65,2738.56,153796
O:,174.61,-60.37,-129.00,2738.52,153797
O:,173.10,-60.50,-128.35,2738.27,153798
O:,171.55,-60.61,-127.66,2738.04,153799
O:,169.97,-60.69,-126.94,2737.60,153800
O:,168.36,-60.76,-126.19,2737.20,153801
O:,166.74,-60.80,-125.43,2736.86,153802
O:,165.13,-60.82,-124.69,2736.54,153803
O:,163.55,-60.80,-123.98,2736.43,153804
O:,162.07,-60.77,-123.37,2736.32,153805
O:,160.70,-60.74,-122.86,2736.05,153806
O:,159.43,-60.70,-122.45,2735.80,153807
O:,158.23,-60.64,-122.11,2735.19,153808
O:,157.10,-60.57,-121.84,2734.63,153809
O:,156.05,-60.50,-121.64,2734.89,153810
O:,155.09,-60.40,-121.53,2735.12,153811
O:,154.23,-60.28,-121.53,2734.90,153812
O:,153.51,-60.17,-121.69,2734.70,153813
O:,152.96,-60.06,-122.02,2734.51,153814
O:,152.56,-59.96,-122.49,2734.34,153815
O:,152.29,-59.88,-123.07,2734.24,153816
O:,152.13,-59.78,-123.78,2734.15,153817
O:,152.08,-59.68,-124.60,2733.71,153818
O:,152.14,-59.60,-125.50,2733.31,153819
O:,152.34,-59.50,-126.54,2733.44,153820
O:,152.67,-59.43,-127.66,2733.55,153821
O:,153.12,-59.40,-128.88,2733.08,153822
O:,153.62,-59.38,-130.09,2732.65,153823
O:,154.17,-59.35,-131.32,2732.30,153824
O:,154.77,-59.30,-132.48,2731.99,153825
O:,155.42,-59.22,-133.58,2731.84,153826
O:,156.18,-59.13,-134.67,2731.71,153827
O:,156.91,-59.01,-135.66,2731.48,153828
O:,157.64,-58.87,-136.52,2731.27,153829
O:,158.36,-58.73,-137.16,2731.12,153830
O:,159.14,-58.60,-137.70,2730.97,153831
O:,159.91,-58.46,-138.06,2730.91,153832
O:,160.69,-58.32,-138.32,2730.86,153833
O:,161.44,-58.20,-138.48,2731.34,153834
O:,162.15,-58.10,-138.54,2731.77,153835
O:,162.79,-58.05,-138.51,2731.71,153836
O:,163.37,-58.02,-138.40,2731.66,153837
O:,163.87,-58.00,-138.18,2731.45,153838
O:,164.26,-58.00,-137.83,2731.27,153839
O:,164.47,-58.02,-137.29,2730.46,153840
O:,164.48,-58.08,-136.54,2729.73,153841
O:,164.28,-58.16,-135.60,2729.44,153842
O:,163.93,-58.26,-134.50,2729.18,153843
O:,163.44,-58.38,-133.27,2729.17,153844
O:,162.79,-58.51,-131.88,2729.16,153845
O:,162.04,-58.68,-130.39,2729.30,153846
O:,161.27,-58.86,-128.88,2729.44,153847
O:,160.49,-59.07,-127.34,2729.13,153848
O:,159.65,-59.31,-125.72,2728.84,153849
O:,158.76,-59.57,-123.98,2728.57,153850
O:,157.80,-59.85,-122.15,2728.33,153851
O:,156.83,-60.14,-120.28,2728.11,153852
O:,155.87,-60.47,-118.40,2727.91,153853
O:,154.90,-60.81,-116.49,2727.80,153854
O:,153.90,-61.16,-114.52,2727.70,153855
O:,152.82,-61.51,-112.45,2727.30,153856
O:,151.70,-61.83,-110.33,2726.94,153857
O:,150.57,-62.13,-108.16,2726.84,153858
O:,149.43,-62.43,-105.97,2726.75,153859
O:,148.27,-62.71,-103.74,2726.84,153860
O:,147.08,-62.96,-101.46,2726.92,153861
O:,145.91,-63.16,-99.19,2727.05,153862
O:,144.81,-63.31,-96.98,2727.17,153863
O:,143.74,-63.44,-94.81,2726.89,153864
O:,142.72,-63.53,-92.70,2726.64,153865
O:,141.71,-63.62,-90.58,2726.90,153866
O:,140.68,-63.67,-88.45,2727.13,153867
O:,139.72,-63.68,-86.40,2727.26,153868
O:,138.81,-63.68,-84.40,2727.38,153869
O:,137.98,-63.66,-82.47,2727.40,153870
O:,137.24,-63.63,-80.62,2727.42,153871
O:,136.55,-63.59,-78.83,2726.80,153872
O:,135.92,-63.54,-77.07,2726.24,153873
O:,135.38,-63.47,-75.41,2726.27,153874
O:,134.91,-63.39,-73.82,2726.29,153875
O:,134.52,-63.30,-72.33,2726.20,153876
O:,134.22,-63.21,-70.94,2726.11,153877
O:,133.98,-63.12,-69.60,2726.02,153878
O:,133.81,-63.02,-68.34,2725.95,153879
O:,133.71,-62.91,-67.17,2725.58,153880
O:,133.68,-62.80,-66.05,2725.25,153881
O:,133.77,-62.68,-65.07,2725.01,153882
O:,133.98,-62.57,-64.20,2724.79,153883
O:,134.27,-62.47,-63.41,2724.49,153884
O:,134.62,-62.36,-62.70,2724.21,153885
O:,135.01,-62.25,-62.02,2723.87,153886
O:,135.48,-62.14,-61.44,2723.56,153887
O:,135.98,-62.04,-60.91,2723.22,153888
O:,136.52,-61.94,-60.42,2722.91,153889
O:,137.09,-61.85,-59.95,2722.84,153890
O:,137.67,-61.77,-59.49,2722.78,153891
O:,138.26,-61.69,-59.05,2722.54,153892
O:,138.85,-61.62,-58.61,2722.33,153893
O:,139.44,-61.56,-58.16,2722.09,153894
O:,140.02,-61.52,-57.73,2721.88,153895
O:,140.60,-61.49,-57.29,2722.06,153896
O:,141.13,-61.49,-56.83,2722.21,153897
O:,141.61,-61.49,-56.32,2721.64,153898
O:,142.05,-61.50,-55.76,2721.12,153899
O:,142.43,-61.53,-55.16,2721.04,153900
O:,142.76,-61.57,-54.51,2720.29,153901
O:,143.03,-61.64,-53.81,2719.60,153902
O:,143.27,-61.73,-53.09,2718.97,153903
O:,143.41,-61.82,-52.29,2719.02,153904
O:,143.49,-61.95,-51.44,2719.07,153905
O:,143.49,-62.08,-50.51,2718.63,153906
O:,143.45,-62.24,-49.55,2718.22,153907
O:,143.34,-62.39,-48.54,2718.73,153908
O:,143.19,-62.56,-47.51,2719.19,153909
O:,142.99,-62.74,-46.45,2718.63,153910
O:,142.74,-62.93,-45.34,2718.11,153911
O:,142.49,-63.12,-44.23,2718.10,153912
O:,142.22,-63.31,-43.12,2718.09,153913
O:,141.97,-63.50,-42.04,2717.94,153914
O:,141.69,-63.66,-40.96,2717.80,153915
O:,141.37,-63.81,-39.87,2717.40,153916
O:,141.09,-63.94,-38.82,2717.02,153917
O:,140.87,-64.06,-37.84,2716.44,153918
O:,140.73,-64.16,-36.94,2715.90,153919
O:,140.68,-64.25,-36.13,2715.20,153920
O:,140.71,-64.31,-35.41,2714.56,153921
O:,140.82,-64.37,-34.77,2714.59,153922
O:,140.99,-64.41,-34.19,2714.62,153923
O:,141.25,-64.42,-33.70,2714.71,153924
O:,141.60,-64.43,-33.30,2714.80,153925
O:,141.99,-64.42,-32.96,2714.46,153926
O:,142.45,-64.39,-32.68,2714.14,153927
O:,142.98,-64.35,-32.46,2713.98,153928
O:,143.56,-64.29,-32.30,2713.83,153929
O:,144.23,-64.23,-32.22,2713.45,153930
O:,144.94,-64.15,-32.20,2713.10,153931
O:,145.69,-64.05,-32.22,2713.22,153932
O:,146.48,-63.96,-32.27,2713.32,153933
O:,147.31,-63.85,-32.36,2713.18,153934
O:,148.16,-63.72,-32.48,2713.04,153935
O:,149.04,-63.59,-32.61,2712.59,153936
O:,149.90,-63.45,-32.75,2712.17,153937
O:,150.80,-63.31,-32.91,2712.04,153938
O:,151.68,-63.16,-33.05,2711.91,153939
O:,152.55,-63.00,-33.17,2711.90,153940
O:,153.41,-62.84,-33.27,2711.90,153941
O:,154.25,-62.68,-33.36,2712.22,153942
O:,155.07,-62.51,-33.41,2712.52,153943
O:,155.87,-62.34,-33.44,2712.27,153944
O:,156.70,-62.16,-33.48,2712.04,153945
O:,157.54,-61.97,-33.52,2711.90,153946
O:,158.38,-61.79,-33.54,2711.77,153947
O:,159.20,-61.60,-33.52,2711.44,153948
O:,160.00,-61.44,-33.47,2711.14,153949
O:,160.77,-61.27,-33.38,2710.53,153950
O:,161.53,-61.12,-33.26,2709.97,153951
O:,162.25,-60.99,-33.09,2710.18,153952
O:,162.91,-60.89,-32.86,2710.38,153953
O:,163.50,-60.80,-32.56,2710.27,153954
O:,164.05,-60.75,-32.19,2710.18,153955
O:,164.52,-60.71,-31.75,2710.18,153956
O:,164.94,-60.70,-31.26,2710.18,153957
O:,165.35,-60.71,-30.75,2709.65,153958
O:,165.68,-60.74,-30.15,2709.17,153959
O:,165.96,-60.78,-29.49,2708.57,153960
O:,166.19,-60.86,-28.76,2708.03,153961
O:,166.36,-60.96,-27.99,2708.10,153962
O:,166.51,-61.06,-27.17,2708.18,153963
O:,166.63,-61.19,-26.31,2707.65,153964
O:,166.72,-61.31,-25.41,2707.16,153965
O:,166.78,-61.45,-24.48,2707.07,153966
O:,166.82,-61.60,-23.52,2706.98,153967
O:,166.83,-61.74,-22.52,2706.70,153968
O:,166.85,-61.88,-21.52,2706.43,153969
O:,166.87,-62.02,-20.51,2706.65,153970
O:,166.97,-62.13,-19.56,2706.84,153971
O:,167.11,-62.21,-18.63,2706.80,153972
O:,167.30,-62.26,-17.72,2706.75,153973
O:,167.54,-62.28,-16.84,2706.64,153974
O:,167.84,-62.27,-16.01,2706.54,153975
O:,168.20,-62.22,-15.22,2706.45,153976
O:,168.61,-62.13,-14.46,2706.36,153977
O:,169.06,-62.00,-13.72,2706.29,153978
O:,169.55,-61.85,-13.02,2706.22,153979
O:,170.09,-61.67,-12.33,2706.08,153980
O:,170.67,-61.44,-11.67,2705.96,153981
O:,171.30,-61.19,-11.03,2706.16,153982
O:,171.96,-60.90,-10.41,2706.35,153983
O:,172.64,-60.60,-9.79,2705.94,153984
O:,173.32,-60.26,-9.13,2705.56,153985
O:,174.00,-59.91,-8.46,2705.22,153986
O:,174.69,-59.55,-7.76,2704.91,153987
O:,175.36,-59.19,-7.03,2704.94,153988
O:,176.02,-58.81,-6.26,2704.97,153989
O:,176.65,-58.45,-5.45,2705.06,153990
O:,177.23,-58.09,-4.57,2705.15,153991
O:,177.76,-57.73,-3.62,2705.12,153992
O:,178.25,-57.38,-2.61,2705.10,153993
O:,178.69,-57.04,-1.54,2704.87,153994
O:,179.08,-56.71,-0.40,2704.66,153995
O:,179.44,-56.39,0.78,2704.32,153996
O:,179.75,-56.10,2.02,2704.02,153997
O:,179.99,-55.82,3.33,2703.65,153998
O:,180.20,-55.57,4.70,2703.31,153999
O:,180.35,-55.35,6.14,2702.69,154000
O:,180.47,-55.15,7.60,2702.12,154001
O:,180.55,-55.00,9.11,2702.04,154002
O:,180.60,-54.88,10.66,2701.96,154003
O:,180.59,-54.82,12.28,2701.68,154004
O:,180.52,-54.78,13.95,2701.43,154005
O:,180.40,-54.79,15.68,2701.44,154006
O:,180.25,-54.83,17.46,2701.45,154007
O:,180.06,-54.90,19.29,2700.76,154008
O:,179.83,-55.01,21.18,2700.13,154009
O:,179.57,-55.16,23.12,2700.51,154010
O:,179.25,-55.35,25.11,2700.87,154011
O:,178.91,-55.56,27.15,2701.03,154012
O:,178.53,-55.80,29.24,2701.18,154013
O:,178.11,-56.05,31.38,2700.79,154014
O:,177.67,-56.33,33.57,2700.44,154015
O:,177.22,-56.62,35.79,2699.96,154016
O:,176.74,-56.93,38.06,2699.52,154017
O:,176.23,-57.23,40.39,2699.43,154018
O:,175.69,-57.53,42.76,2699.35,154019
O:,175.12,-57.84,45.17,2699.17,154020
O:,174.56,-58.13,47.60,2699.01,154021
O:,174.02,-58.42,50.04,2699.16,154022
O:,173.47,-58.71,52.51,2699.29,154023
O:,172.90,-58.98,55.03,2699.24,154024
O:,172.33,-59.25,57.56,2699.19,154025
O:,171.75,-59.51,60.13,2698.71,154026
O:,171.19,-59.75,62.71,2698.27,154027
O:,170.67,-59.97,65.28,2697.89,154028
O:,170.17,-60.18,67.86,2697.54,154029
O:,169.71,-60.38,70.44,2697.18,154030
O:,169.27,-60.57,73.02,2696.85,154031
O:,168.86,-60.73,75.59,2696.80,154032
O:,168.47,-60.88,78.17,2696.75,154033
O:,168.23,-60.99,80.63,2696.76,154034
O:,168.04,-61.09,83.11,2696.77,154035
O:,167.96,-61.17,85.48,2696.46,154036
O:,167.95,-61.23,87.80,2696.18,154037
O:,168.03,-61.25,90.06,2695.97,154038
O:,168.18,-61.24,92.25,2695.59,154039
O:,168.43,-61.19,94.38,2695.24,154040
O:,168.74,-61.12,96.45,2694.92,154041
O:,169.13,-61.02,98.49,2694.37,154042
O:,169.58,-60.90,100.48,2693.86,154043
O:,170.09,-60.73,102.43,2693.84,154044
O:,170.67,-60.54,104.32,2693.81,154045
O:,171.31,-60.33,106.18,2693.37,154046
O:,172.00,-60.09,107.98,2692.97,154047
O:,172.73,-59.83,109.76,2692.81,154048
O:,173.50,-59.54,111.54,2692.66,154049
O:,174.30,-59.24,113.30,2692.51,154050
O:,175.13,-58.91,115.05,2692.38,154051
O:,175.99,-58.58,116.80,2692.25,154052
O:,176.84,-58.24,118.57,2692.13,154053
O:,177.68,-57.90,120.37,2692.01,154054
O:,178.49,-57.56,122.21,2691.90,154055
O:,179.32,-57.22,124.08,2692.04,154056
O:,180.15,-56.88,125.99,2692.17,154057
O:,180.96,-56.56,127.95,2691.54,154058
O:,181.72,-56.25,129.98,2690.96,154059
O:,182.47,-55.96,132.05,2690.57,154060
O:,183.18,-55.70,134.19,2690.21,154061
O:,183.85,-55.46,136.39,2689.80,154062
O:,184.47,-55.26,138.66,2689.42,154063
O:,185.06,-55.10,140.97,2688.84,154064
O:,185.61,-54.99,143.35,2688.32,154065
O:,186.13,-54.91,145.76,2688.31,154066
O:,186.62,-54.86,148.23,2688.30,154067
O:,187.03,-54.85,150.80,2687.93,154068
O:,187.40,-54.88,153.42,2687.59,154069
O:,187.71,-54.95,156.14,2687.43,154070
O:,187.97,-55.05,158.92,2687.29,154071
O:,188.19,-55.17,161.75,2687.51,154072
O:,188.39,-55.31,164.61,2687.72,154073
O:,188.53,-55.46,167.52,2687.30,154074
O:,188.65,-55.62,170.47,2686.93,154075
O:,188.71,-55.82,173.48,2686.65,154076
O:,188.71,-56.03,176.53,2686.40,154077
O:,188.65,-56.27,179.64,2686.40,154078
O:,188.54,-56.52,-177.20,2686.40,154079
O:,188.37,-56.78,-174.00,2686.05,154080
O:,188.14,-57.06,-170.75,2685.73,154081
O:,187.88,-57.33,-167.47,2685.72,154082
O:,187.58,-57.60,-164.18,2685.70,154083
O:,187.22,-57.87,-160.85,2685.52,154084
O:,186.82,-58.15,-157.50,2685.35,154085
O:,186.35,-58.42,-154.11,2685.35,154086
O:,185.83,-58.70,-150.69,2685.35,154087
O:,185.26,-58.97,-147.27,2685.25,154088
O:,184.68,-59.21,-143.85,2685.15,154089
O:,184.08,-59.45,-140.44,2684.80,154090
O:,183.44,-59.66,-137.00,2684.48,154091
O:,182.75,-59.86,-133.55,2684.01,154092
O:,182.07,-60.04,-130.12,2683.59,154093
O:,181.41,-60.19,-126.73,2683.74,154094
O:,180.75,-60.32,-123.38,2683.88,154095
O:,180.13,-60.42,-120.08,2683.60,154096
O:,179.53,-60.50,-116.83,2683.35,154097
O:,178.96,-60.54,-113.62,2682.84,154098
O:,178.42,-60.55,-110.47,2682.37,154099
O:,177.94,-60.52,-107.40,2682.24,154100
O:,177.52,-60.47,-104.42,2682.12,154101
O:,177.17,-60.39,-101.55,2682.08,154102
O:,176.87,-60.27,-98.76,2682.05,154103
O:,176.64,-60.12,-96.07,2681.74,154104
O:,176.44,-59.94,-93.45,2681.45,154105
O:,176.32,-59.75,-90.93,2681.44,154106
O:,176.26,-59.55,-88.47,2681.42,154107
O:,176.24,-59.33,-86.10,2681.50,154108
O:,176.30,-59.09,-83.83,2681.56,154109
O:,176.45,-58.84,-81.68,2681.36,154110
O:,176.68,-58.57,-79.65,2681.18,154111
O:,176.99,-58.29,-77.70,2680.59,154112
O:,177.35,-58.00,-75.86,2680.05,154113
O:,177.75,-57.71,-74.08,2679.89,154114
O:,178.16,-57.41,-72.35,2679.75,154115
O:,178.60,-57.12,-70.66,2679.95,154116
O:,179.10,-56.81,-69.07,2680.13,154117
O:,179.66,-56.50,-67.55,2679.47,154118
O:,180.27,-56.19,-66.08,2678.87,154119
O:,180.90,-55.87,-64.67,2678.38,154120
O:,181.56,-55.57,-63.30,2677.92,154121
O:,182.21,-55.28,-61.94,2677.66,154122
O:,182.87,-55.01,-60.61,2677.43,154123
O:,183.52,-54.75,-59.28,2677.14,154124
O:,184.14,-54.51,-57.96,2676.88,154125
O:,184.72,-54.30,-56.62,2676.26,154126
O:,185.23,-54.16,-55.24,2675.69,154127
O:,185.69,-54.06,-53.84,2675.43,154128
O:,186.09,-54.01,-52.40,2675.19,154129
O:,186.39,-54.02,-50.89,2674.97,154130
O:,186.62,-54.08,-49.31,2674.77,154131
O:,186.77,-54.19,-47.67,2674.29,154132
O:,186.84,-54.35,-45.94,2673.86,154133
O:,186.82,-54.55,-44.13,2673.65,154134
O:,186.69,-54.78,-42.24,2673.46,154135
O:,186.47,-55.07,-40.27,2672.86,154136
O:,185.70,-55.78,-36.06,2672.40,154138
O:,185.13,-56.19,-33.80,2672.47,154139
O:,184.46,-56.62,-31.47,2672.24,154140
O:,183.67,-57.07,-29.01,2672.03,154141
O:,182.81,-57.54,-26.50,2671.81,154142
O:,181.87,-57.98,-23.93,2671.60,154143
O:,180.87,-58.42,-21.32,2671.92,154144
O:,179.81,-58.82,-18.65,2672.21,154145
O:,178.71,-59.20,-15.94,2671.86,154146
